时间戳,x,y,状态
1772471815.404,-134.10,-99.20,左倾
1772471815.527,-137.20,-99.80,左倾
1772471815.651,-133.20,-98.70,左倾
1772471815.773,-130.70,-97.80,左倾
1772471815.773,-132.20,-98.20,左倾
1772471815.900,-134.40,-98.90,左倾
1772471816.025,-132.40,-98.20,左倾
1772471816.149,-132.60,-98.60,左倾
1772471816.275,-133.10,-99.10,左倾
1772471816.275,-132.90,-98.90,左倾
1772471816.400,-133.60,-99.00,左倾
1772471816.524,-136.20,-99.70,左倾
1772471816.650,-138.40,-100.10,左倾
1772471816.774,-138.40,-99.70,左倾
1772471816.897,-137.90,-99.70,左倾
1772471817.021,-136.90,-100.00,左倾
1772471817.021,-136.70,-100.00,左倾
1772471817.144,-136.90,-99.20,左倾
1772471817.267,-138.70,-99.40,左倾
1772471817.390,-139.70,-100.10,左倾
1772471817.390,-138.00,-100.60,左倾
1772471817.514,-134.70,-99.50,左倾
1772471817.638,-136.70,-99.10,左倾
1772471817.761,-140.10,-99.90,左倾
1772471817.885,-142.40,-100.30,左倾
1772471817.885,-139.90,-99.80,左倾
1772471818.010,-139.00,-99.50,左倾
1772471818.132,-142.30,-99.80,左倾
1772471818.256,-146.60,-99.90,左倾
1772471818.379,-145.20,-99.80,左倾
1772471818.503,-139.50,-98.70,左倾
1772471818.627,-136.40,-98.00,左倾
1772471818.627,-133.70,-96.90,左倾
1772471818.752,-132.00,-96.30,左倾
1772471818.876,-127.90,-94.90,左倾
1772471819.000,-123.60,-94.10,左倾
1772471819.123,-120.40,-93.90,左倾
1772471819.123,-115.40,-93.30,左倾
1772471819.249,-116.00,-94.10,左倾
1772471819.372,-121.20,-96.10,左倾
1772471819.495,-127.20,-97.60,左倾
1772471819.620,-132.20,-98.70,左倾
1772471819.744,-135.60,-99.50,左倾
1772471819.869,-137.30,-99.50,左倾
1772471819.869,-140.50,-100.00,左倾
1772471819.995,-145.50,-100.90,左倾
1772471820.120,-145.90,-101.00,左倾
1772471820.241,-144.00,-100.40,左倾
1772471820.364,-141.80,-99.80,左倾
1772471820.364,-140.60,-99.40,左倾
1772471820.487,-141.50,-99.90,左倾
1772471820.610,-143.30,-100.50,左倾
1772471820.732,-144.00,-100.80,左倾
1772471820.856,-143.50,-102.00,左倾
1772471820.856,-148.20,-103.00,左倾
1772471820.980,-150.70,-103.50,左倾
1772471821.106,-149.50,-102.90,左倾
1772471821.230,-147.10,-102.10,左倾
1772471821.355,-146.60,-101.50,左倾
1772471821.478,-147.60,-101.60,左倾
1772471821.478,-148.20,-102.50,左倾
1772471821.605,-145.90,-102.30,左倾
1772471821.730,-144.00,-101.10,左倾
1772471821.852,-145.90,-101.30,左倾
1772471821.852,-147.70,-102.20,左倾
1772471821.975,-145.50,-101.40,左倾
1772471822.098,-143.00,-100.60,左倾
1772471822.221,-142.60,-100.60,左倾
1772471822.346,-143.50,-100.70,左倾
1772471822.472,-144.40,-100.70,左倾
1772471822.472,-143.70,-100.70,左倾
1772471822.596,-141.70,-100.40,左倾
1772471822.721,-140.50,-100.00,左倾
1772471822.845,-141.60,-100.20,左倾
1772471822.968,-142.50,-100.50,左倾
1772471822.968,-143.00,-100.60,左倾
1772471823.091,-141.90,-100.30,左倾
1772471823.215,-141.20,-99.90,左倾
1772471823.340,-143.00,-100.00,左倾
1772471823.466,-144.50,-100.70,左倾
1772471823.466,-144.50,-101.40,左倾
1772471823.590,-142.60,-100.70,左倾
1772471823.713,-141.60,-100.30,左倾
1772471823.837,-140.70,-100.10,左倾
1772471823.959,-142.20,-100.40,左倾
1772471824.082,-144.00,-101.00,左倾
1772471824.208,-142.80,-100.60,左倾
1772471824.208,-141.60,-100.10,左倾
1772471824.331,-143.00,-100.60,左倾
1772471824.455,-146.40,-101.40,左倾
1772471824.579,-147.60,-101.50,左倾
1772471824.705,-146.40,-101.30,左倾
1772471824.705,-145.70,-101.30,左倾
1772471824.830,-146.20,-101.30,左倾
1772471824.954,-146.10,-101.10,左倾
1772471825.078,-145.90,-101.10,左倾
1772471825.203,-145.40,-101.10,左倾
1772471825.203,-145.40,-101.20,左倾
1772471825.328,-145.50,-101.40,左倾
1772471825.452,-145.50,-101.50,左倾
1772471825.576,-145.50,-101.60,左倾
1772471825.701,-144.70,-101.60,左倾
1772471825.826,-143.60,-101.10,左倾
1772471825.826,-143.10,-101.00,左倾
1772471825.949,-143.40,-101.20,左倾
1772471826.075,-143.50,-101.70,左倾
1772471826.200,-143.10,-101.40,左倾
1772471826.325,-142.60,-100.80,左倾
1772471826.325,-143.70,-101.10,左倾
1772471826.447,-143.70,-101.30,左倾
1772471826.572,-141.40,-100.70,左倾
1772471826.696,-139.90,-100.20,左倾
1772471826.821,-141.20,-100.70,左倾
1772471826.949,-141.20,-100.60,左倾
1772471826.949,-140.10,-100.40,左倾
1772471827.074,-140.10,-100.50,左倾
1772471827.198,-140.60,-100.80,左倾
1772471827.322,-140.00,-100.60,左倾
1772471827.446,-140.40,-100.60,左倾
1772471827.446,-141.10,-100.70,左倾
1772471827.573,-142.00,-101.00,左倾
1772471827.698,-143.10,-101.90,左倾
1772471827.822,-144.20,-102.00,左倾
1772471827.944,-145.40,-102.10,左倾
1772471828.067,-145.50,-101.80,左倾
1772471828.067,-143.40,-101.00,左倾
1772471828.191,-142.50,-101.10,左倾
1772471828.317,-141.30,-101.00,左倾
1772471828.439,-139.80,-100.30,左倾
1772471828.564,-139.80,-99.90,左倾
1772471828.688,-142.70,-101.00,左倾
1772471828.688,-144.50,-101.90,左倾
1772471828.812,-140.10,-100.30,左倾
1772471828.937,-138.90,-100.10,左倾
1772471829.060,-140.90,-100.70,左倾
1772471829.060,-142.70,-101.10,左倾
1772471829.183,-141.40,-100.90,左倾
1772471829.309,-139.20,-100.30,左倾
1772471829.434,-140.60,-100.60,左倾
1772471829.557,-142.80,-101.10,左倾
1772471829.557,-143.00,-101.20,左倾
1772471829.681,-142.20,-100.90,左倾
1772471829.804,-143.30,-100.70,左倾
1772471829.927,-141.80,-100.90,左倾
1772471830.049,-136.10,-100.40,左倾
1772471830.173,-134.60,-100.10,左倾
1772471830.173,-137.00,-100.30,左倾
1772471830.296,-137.90,-99.70,左倾
1772471830.417,-133.90,-96.30,左倾
1772471830.539,-118.40,-91.50,左倾
1772471830.662,-102.40,-88.20,左倾
1772471830.785,-84.10,-86.00,左倾
1772471830.909,-77.70,-85.80,左倾
1772471830.909,-77.70,-86.30,左倾
1772471831.034,-77.20,-86.30,左倾
1772471831.157,-77.20,-86.40,左倾
1772471831.281,-78.30,-86.70,左倾
1772471831.404,-85.40,-88.20,左倾
1772471831.528,-92.10,-89.50,左倾
1772471831.528,-90.20,-89.20,左倾
1772471831.652,-85.70,-88.20,左倾
1772471831.777,-90.70,-90.10,左倾
1772471831.902,-99.70,-92.90,左倾
1772471831.902,-112.10,-95.20,左倾
1772471832.025,-120.00,-96.00,左倾
1772471832.149,-125.30,-96.50,左倾
1772471832.272,-126.90,-96.40,左倾
1772471832.396,-125.80,-96.00,左倾
1772471832.521,-123.40,-95.50,左倾
1772471832.644,-122.70,-95.40,左倾
1772471832.644,-122.10,-95.30,左倾
1772471832.769,-121.60,-95.20,左倾
1772471832.892,-121.20,-95.10,左倾
1772471833.017,-121.30,-95.20,左倾
1772471833.017,-121.10,-95.00,左倾
1772471833.141,-120.30,-94.70,左倾
1772471833.266,-120.70,-94.70,左倾
1772471833.390,-120.50,-94.70,左倾
1772471833.515,-120.20,-94.70,左倾
1772471833.515,-120.40,-94.80,左倾
1772471833.637,-119.90,-94.70,左倾
1772471833.761,-118.20,-94.30,左倾
1772471833.883,-117.30,-94.10,左倾
1772471834.008,-116.60,-93.90,左倾
1772471834.131,-117.50,-94.00,左倾
1772471834.131,-117.60,-93.90,左倾
1772471834.253,-117.80,-94.10,左倾
1772471834.378,-116.70,-94.00,左倾
1772471834.501,-114.00,-93.40,左倾
1772471834.624,-115.30,-93.60,左倾
1772471834.749,-117.80,-94.10,左倾
1772471834.749,-116.50,-93.90,左倾
1772471834.872,-117.00,-93.90,左倾
1772471834.996,-117.10,-94.00,左倾
1772471835.120,-117.60,-94.10,左倾
1772471835.246,-117.50,-94.00,左倾
1772471835.246,-117.70,-94.10,左倾
1772471835.368,-118.40,-94.30,左倾
1772471835.493,-118.50,-94.30,左倾
1772471835.617,-119.80,-94.60,左倾
1772471835.741,-120.50,-94.70,左倾
1772471835.867,-120.00,-94.70,左倾
1772471835.867,-120.30,-94.80,左倾
1772471835.990,-121.40,-95.10,左倾
1772471836.114,-122.90,-95.90,左倾
1772471836.236,-126.40,-96.80,左倾
1772471836.360,-129.90,-97.20,左倾
1772471836.360,-132.20,-97.50,左倾
1772471836.487,-133.10,-97.60,左倾
1772471836.611,-133.20,-97.70,左倾
1772471836.736,-133.80,-98.10,左倾
1772471836.858,-135.20,-98.40,左倾
1772471836.858,-136.80,-98.50,左倾
1772471836.981,-140.00,-99.00,左倾
1772471837.104,-140.80,-99.10,左倾
1772471837.227,-138.90,-98.70,左倾
1772471837.350,-137.90,-98.30,左倾
1772471837.473,-138.10,-98.00,左倾
1772471837.473,-135.70,-97.30,左倾
1772471837.597,-132.50,-96.90,左倾
1772471837.721,-131.70,-96.90,左倾
1772471837.845,-132.60,-97.00,左倾
1772471837.969,-132.90,-97.00,左倾
1772471838.091,-131.40,-96.40,左倾
1772471838.091,-130.70,-96.30,左倾
1772471838.214,-131.40,-96.20,左倾
1772471838.340,-131.80,-95.90,左倾
1772471838.464,-130.10,-95.60,左倾
1772471838.588,-129.60,-95.70,左倾
1772471838.588,-130.00,-95.70,左倾
1772471838.713,-129.00,-95.30,左倾
1772471838.836,-128.00,-95.20,左倾
1772471838.961,-130.10,-95.70,左倾
1772471839.086,-130.70,-95.60,左倾
1772471839.208,-128.70,-95.30,左倾
1772471839.208,-128.80,-95.60,左倾
1772471839.332,-130.60,-96.20,左倾
1772471839.456,-131.90,-97.30,左倾
1772471839.581,-133.90,-99.30,左倾
1772471839.707,-140.20,-100.00,左倾
1772471839.707,-143.30,-100.30,左倾
1772471839.832,-143.30,-100.00,左倾
1772471839.957,-141.70,-99.40,左倾
1772471840.081,-140.90,-99.10,左倾
1772471840.207,-141.00,-99.00,左倾
1772471840.207,-141.00,-98.90,左倾
1772471840.332,-140.90,-99.00,左倾
1772471840.456,-140.30,-98.80,左倾
1772471840.578,-139.70,-98.70,左倾
1772471840.702,-140.80,-98.80,左倾
1772471840.825,-142.90,-98.90,左倾
1772471840.825,-145.20,-99.30,左倾
1772471840.951,-145.50,-99.30,左倾
1772471841.075,-144.30,-98.90,左倾
1772471841.199,-144.70,-99.00,左倾
1772471841.322,-144.90,-99.20,左倾
1772471841.447,-143.70,-98.80,左倾
1772471841.447,-145.60,-99.00,左倾
1772471841.570,-148.00,-99.30,左倾
1772471841.693,-147.60,-98.90,左倾
1772471841.817,-146.10,-98.70,左倾
1772471841.942,-146.00,-98.60,左倾
1772471841.942,-145.20,-98.20,左倾
1772471842.066,-142.70,-97.40,左倾
1772471842.192,-141.00,-97.20,左倾
1772471842.315,-140.90,-97.10,左倾
1772471842.440,-140.90,-97.20,左倾
1772471842.563,-141.30,-97.30,左倾
1772471842.563,-141.30,-97.20,左倾
1772471842.686,-140.40,-97.10,左倾
1772471842.810,-136.80,-96.40,左倾
1772471842.935,-137.60,-96.50,左倾
1772471843.059,-138.90,-96.00,左倾
1772471843.059,-131.60,-92.70,左倾
1772471843.182,-109.70,-90.30,左倾
1772471843.306,-87.70,-86.20,左倾
1772471843.433,-72.30,-83.30,左倾
1772471843.557,-61.00,-82.00,左倾
1772471843.681,-58.20,-82.10,左倾
1772471843.681,-58.40,-82.90,左倾
1772471843.804,-61.60,-84.30,左倾
1772471843.928,-71.20,-87.30,左倾
1772471844.052,-83.70,-90.30,左倾
1772471844.052,-108.60,-95.50,左倾
1772471844.177,-133.80,-99.30,左倾
1772471844.424,-146.70,-101.00,左倾
1772471844.424,-150.80,-100.90,左倾
1772471844.549,-151.50,-100.00,左倾
1772471844.673,-151.60,-100.00,左倾
1772471844.673,-151.00,-100.10,左倾
1772471844.797,-150.60,-100.00,左倾
1772471844.921,-150.00,-99.80,左倾
1772471845.045,-149.50,-99.60,左倾
1772471845.168,-151.10,-99.80,左倾
1772471845.168,-151.10,-99.80,左倾
1772471845.295,-149.50,-99.50,左倾
1772471845.419,-147.00,-98.90,左倾
1772471845.543,-144.70,-98.30,左倾
1772471845.667,-146.50,-99.50,左倾
1772471845.667,-150.70,-101.20,左倾
1772471845.791,-153.10,-101.40,左倾
1772471845.915,-154.10,-100.70,左倾
1772471846.042,-155.20,-100.20,左倾
1772471846.168,-156.30,-100.90,左倾
1772471846.294,-151.80,-100.60,左倾
1772471846.294,-144.50,-98.90,左倾
1772471846.419,-142.30,-98.00,左倾
1772471846.545,-145.60,-98.20,左倾
1772471846.669,-148.10,-98.80,左倾
1772471846.793,-148.50,-98.90,左倾
1772471846.917,-150.20,-99.10,左倾
1772471846.917,-152.50,-99.30,左倾
1772471847.041,-150.50,-98.80,左倾
1772471847.166,-149.50,-99.00,左倾
1772471847.292,-151.30,-99.70,左倾
1772471847.417,-151.60,-100.90,左倾
1772471847.417,-151.60,-100.90,左倾
1772471847.541,-151.50,-100.90,左倾
1772471847.664,-151.00,-100.70,左倾
1772471847.788,-152.00,-101.30,左倾
1772471847.911,-155.70,-102.50,左倾
1772471847.911,-153.80,-102.00,左倾
1772471848.036,-149.10,-100.70,左倾
1772471848.159,-148.40,-100.70,左倾
1772471848.283,-149.80,-101.40,左倾
1772471848.408,-148.00,-101.00,左倾
1772471848.408,-146.10,-100.40,左倾
1772471848.531,-147.30,-100.60,左倾
1772471848.656,-146.90,-100.60,左倾
1772471848.781,-145.30,-100.10,左倾
1772471848.906,-146.00,-100.10,左倾
1772471849.032,-148.40,-100.80,左倾
1772471849.032,-150.50,-101.40,左倾
1772471849.156,-151.50,-101.70,左倾
1772471849.278,-150.50,-101.50,左倾
1772471849.401,-147.20,-101.50,左倾
1772471849.524,-144.80,-101.60,左倾
1772471849.649,-144.50,-101.80,左倾
1772471849.773,-143.80,-101.70,左倾
1772471849.773,-143.50,-101.40,左倾
1772471849.898,-143.50,-101.50,左倾
1772471850.023,-142.40,-101.50,左倾
1772471850.147,-141.70,-101.20,左倾
1772471850.147,-142.00,-101.00,左倾
1772471850.272,-141.40,-100.70,左倾
1772471850.395,-140.40,-100.30,左倾
1772471850.519,-143.70,-100.90,左倾
1772471850.645,-146.30,-101.40,左倾
1772471850.768,-143.50,-100.90,左倾
1772471850.768,-141.70,-100.60,左倾
1772471850.896,-141.60,-100.70,左倾
1772471851.021,-142.00,-100.60,左倾
1772471851.144,-143.70,-100.50,左倾
1772471851.266,-144.70,-101.00,左倾
1772471851.266,-144.50,-101.00,左倾
1772471851.391,-147.20,-101.10,左倾
1772471851.515,-148.50,-101.10,左倾
1772471851.640,-148.20,-101.20,左倾
1772471851.763,-147.60,-100.90,左倾
1772471851.887,-145.50,-100.50,左倾
1772471851.887,-146.80,-100.50,左倾
1772471852.013,-149.30,-100.90,左倾
1772471852.139,-152.00,-100.90,左倾
1772471852.263,-153.60,-100.60,左倾
1772471852.388,-155.20,-100.70,左倾
1772471852.388,-156.50,-101.20,左倾
1772471852.514,-155.30,-101.10,左倾
1772471852.637,-152.50,-100.40,左倾
1772471852.760,-151.70,-100.50,左倾
1772471852.884,-152.00,-100.80,左倾
1772471853.007,-150.40,-100.20,左倾
1772471853.007,-148.90,-99.30,左倾
1772471853.129,-149.40,-99.60,左倾
1772471853.253,-149.80,-99.60,左倾
1772471853.377,-147.70,-99.40,左倾
1772471853.501,-145.70,-99.10,左倾
1772471853.501,-146.60,-99.10,左倾
1772471853.623,-148.60,-99.40,左倾
1772471853.746,-149.90,-99.80,左倾
1772471853.870,-148.80,-99.80,左倾
1772471853.997,-147.20,-99.60,左倾
1772471853.997,-147.10,-99.70,左倾
1772471854.121,-147.50,-99.80,左倾
1772471854.246,-149.30,-100.10,左倾
1772471854.370,-150.20,-100.30,左倾
1772471854.493,-148.90,-100.10,左倾
1772471854.616,-146.30,-99.50,左倾
1772471854.616,-144.20,-99.30,左倾
1772471854.741,-144.60,-99.40,左倾
1772471854.866,-146.10,-99.70,左倾
1772471854.990,-147.00,-99.90,左倾
1772471855.113,-146.80,-99.90,左倾
1772471855.236,-146.20,-99.80,左倾
1772471855.236,-145.50,-99.80,左倾
1772471855.360,-145.40,-99.80,左倾
1772471855.482,-145.90,-99.90,左倾
1772471855.607,-146.90,-100.10,左倾
1772471855.607,-147.30,-100.10,左倾
1772471855.731,-147.10,-100.20,左倾
1772471855.856,-147.40,-100.20,左倾
1772471855.979,-147.40,-100.00,左倾
1772471856.106,-146.40,-99.20,左倾
1772471856.232,-143.50,-98.10,左倾
1772471856.356,-138.90,-97.10,左倾
1772471856.356,-137.20,-97.00,左倾
1772471856.480,-136.80,-96.90,左倾
1772471856.603,-135.50,-96.40,左倾
1772471856.727,-133.90,-96.10,左倾
1772471856.727,-133.30,-96.10,左倾
1772471856.851,-132.60,-96.00,左倾
1772471856.975,-133.10,-96.20,左倾
1772471857.101,-133.70,-96.30,左倾
1772471857.225,-133.50,-96.30,左倾
1772471857.350,-133.80,-96.50,左倾
1772471857.474,-133.30,-96.30,左倾
1772471857.474,-133.90,-96.40,左倾
1772471857.599,-134.80,-96.40,不变
1772471857.722,-130.80,-94.60,不变
1772471857.847,-111.90,-87.90,不变
1772471857.847,-76.80,-76.10,不变
1772471857.971,-37.60,-48.40,不变
1772471858.096,-21.90,-24.60,不变
1772471858.220,-17.20,-15.90,不变
1772471858.343,-15.50,-13.20,不变
1772471858.467,-15.00,-11.60,不变
1772471858.467,-14.90,-10.50,不变
1772471858.593,-13.60,-10.30,不变
1772471858.717,-12.40,-11.20,不变
1772471858.842,-12.00,-12.60,不变
1772471858.967,-11.40,-13.50,不变
1772471858.967,-10.90,-14.20,不变
1772471859.091,-11.30,-13.90,不变
1772471859.216,-11.20,-13.30,不变
1772471859.340,-11.20,-13.00,不变
1772471859.464,-11.10,-12.90,不变
1772471859.588,-10.40,-12.10,不变
1772471859.588,-9.00,-11.70,不变
1772471859.711,-9.50,-11.30,不变
1772471859.834,-10.20,-11.20,不变
1772471859.957,-10.10,-10.50,不变
1772471860.083,-9.60,-9.30,不变
1772471860.206,-9.10,-7.50,不变
1772471860.206,-10.10,-6.70,不变
1772471860.329,-11.10,-7.90,不变
1772471860.452,-10.60,-10.60,不变
1772471860.577,-8.30,-9.80,不变
1772471860.701,-8.20,-11.80,不变
1772471860.701,-7.90,-9.90,不变
1772471860.824,-8.60,-8.10,不变
1772471860.947,-9.60,-9.60,不变
1772471861.071,-10.50,-8.40,不变
1772471861.195,-11.20,-6.60,不变
1772471861.195,-12.50,-6.00,不变
1772471861.441,-13.30,-8.00,不变
1772471861.441,-13.80,-8.00,不变
1772471861.565,-14.20,-7.30,不变
1772471861.691,-14.40,-6.10,不变
1772471861.816,-14.80,-4.20,不变
1772471861.816,-14.70,-3.00,不变
1772471861.941,-14.40,-1.10,不变
1772471862.067,-14.10,0.80,不变
1772471862.194,-15.00,0.50,不变
1772471862.318,-15.50,0.60,不变
1772471862.318,-15.30,0.20,不变
1772471862.442,-14.80,-0.20,不变
1772471862.566,-14.80,-1.10,不变
1772471862.690,-14.90,-1.60,不变
1772471862.814,-13.40,-1.70,不变
1772471862.814,-12.00,-1.10,不变
1772471862.938,-12.10,0.10,不变
1772471863.062,-12.00,1.20,不变
1772471863.187,-11.60,1.30,不变
1772471863.310,-11.70,0.40,不变
1772471863.434,-11.80,-0.90,不变
1772471863.434,-12.00,-1.80,不变
1772471863.557,-12.50,-2.20,不变
1772471863.681,-12.60,-2.60,不变
1772471863.807,-13.40,-3.30,不变
1772471863.930,-13.50,-3.70,不变
1772471863.930,-12.90,-3.80,不变
1772471864.053,-13.00,-4.00,不变
1772471864.176,-12.60,-4.30,不变
1772471864.299,-11.90,-4.20,不变
1772471864.423,-11.00,-4.70,不变
1772471864.547,-11.00,-5.00,不变
1772471864.547,-11.20,-4.40,不变
1772471864.672,-11.80,-4.60,不变
1772471864.799,-12.00,-3.40,不变
1772471864.922,-11.80,-2.00,不变
1772471865.046,-11.40,-1.70,不变
1772471865.046,-10.30,-2.20,不变
1772471865.170,-9.40,-2.30,不变
1772471865.294,-9.50,-2.70,不变
1772471865.419,-9.80,-2.70,不变
1772471865.543,-9.40,-3.20,不变
1772471865.667,-10.00,-4.40,不变
1772471865.667,-10.80,-2.70,不变
1772471865.793,-11.90,-1.90,不变
1772471865.917,-10.30,-3.20,不变
1772471866.040,-8.30,-4.20,不变
1772471866.164,-8.40,-3.50,不变
1772471866.287,-8.90,-3.70,不变
1772471866.287,-10.20,-3.00,不变
1772471866.411,-10.60,-2.80,不变
1772471866.534,-10.70,-3.30,不变
1772471866.656,-11.50,-4.80,不变
1772471866.781,-11.60,-5.80,不变
1772471866.781,-11.10,-6.70,不变
1772471866.904,-10.80,-5.80,不变
1772471867.028,-9.90,-3.40,不变
1772471867.153,-9.30,-3.00,不变
1772471867.278,-9.30,-2.60,不变
1772471867.278,-9.50,-0.30,不变
1772471867.401,-9.30,0.20,不变
1772471867.526,-9.00,0.30,不变
1772471867.650,-9.30,1.10,不变
1772471867.773,-8.80,1.30,不变
1772471867.898,-8.60,1.10,不变
1772471868.022,-8.70,1.80,不变
1772471868.022,-8.80,2.00,不变
1772471868.143,-8.30,2.20,不变
1772471868.267,-8.10,2.20,不变
1772471868.392,-8.30,3.30,不变
1772471868.517,-8.30,5.00,不变
1772471868.517,-7.30,9.70,不变
1772471868.638,-7.80,14.80,不变
1772471868.762,-10.40,19.30,不变
1772471868.887,-13.60,27.90,不变
1772471869.012,-17.80,40.90,右倾
1772471869.012,-22.40,49.30,右倾
1772471869.136,-29.80,55.30,右倾
1772471869.261,-35.90,59.30,右倾
1772471869.384,-41.00,60.50,右倾
1772471869.508,-43.20,60.70,右倾
1772471869.508,-44.70,61.00,右倾
1772471869.633,-44.80,59.80,右倾
1772471869.759,-44.10,58.20,右倾
1772471869.881,-42.90,58.10,右倾
1772471870.004,-43.20,58.20,右倾
1772471870.126,-44.70,58.00,右倾
1772471870.126,-46.20,57.70,右倾
1772471870.249,-45.80,57.10,右倾
1772471870.372,-44.00,57.80,右倾
1772471870.496,-43.40,57.30,右倾
